Prob contr bag 3,0.02410348213376734,0.029474037442748822,0.042618079977335695,0.03556589818066142,0.05076889131448134,0.05849665251016579,0.005655814539384072,0.00837597736080894,0.027393383043510043,0.0057776295534179446
Align contr bag 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 4,0.025697620650164087,0.0348130997474722,0.04227651685044485,0.035379883763991954,0.030401933957329322,0.03849051840832967,0.005737857284170036,0.013880544952242462,0.020238662297907814
Align contr bag 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 5,0.024008916732980782,0.03690390583903891,0.0464742679712388,0.05663433243522445,0.0354041617588533,0.03209066563381182,0.013406255561706692,0.022008815459637558,0.03286929582841377,0.015404102102915868
Align contr bag 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 6,0.03745163079719335,0.028704682568449488,0.04512973457030384,0.05894173536482043,0.027501211684789872,0.030736435840837614,0.024748827495398577,0.005129012726480229,0.040208087652769224,0.010995018692432648
Align contr bag 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 7,0.031132450161166333,0.0318217550362122,0.04489369385752358,0.07123343192875342,0.06822693830299202,0.018467660245909717,0.012561021411034032,0.009996585568204595,0.043293444120153825,0.026250681601031757
Align contr bag 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 8,0.0347378175502499,0.03735711051180366,0.034254724489601276,0.07521547578305457,0.05329597901413115,0.015030587702605635,0.008323971375632651,0.023735247213428422,0.024437521735354153,0.03099990445194101
Align contr bag 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 9,0.03213155987191996,0.042450982653493285,0.030495403328873415,0.057841315867661114,0.04982944121096839,0.02218054410149536,0.012045903545606536,0.04147506388827685,0.005855075594896093,0.02709642161485
Align contr bag 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
